user_id,user_activity_level,session_count,avg_session_duration,buyer_region_code,product_id,category_code,price,discount_rate,product_rating,review_count,dwell_time,click_count,scroll_depth,add_to_cart,wishlist_flag,interaction_frequency,recency_score,seasonal_index,quantity_sold
1105,6,47,99.61589468918102,1,454,2,253.43,0.54,2.9,3462,369,9,0.46,1,1,6,0.76,0.9,24
1886,9,16,342.7342210129309,1,1308,4,575.72,0.1,3.2,1446,394,2,0.93,1,1,9,0.36,0.77,5
1427,4,24,776.7813838461028,1,875,3,943.52,0.02,4.0,1465,808,16,0.42,0,1,15,0.11,1.07,30
2895,2,41,232.36536006941768,1,291,4,724.3,0.55,3.9,3767,374,1,0.87,0,0,84,0.8,0.97,39
1316,4,4,130.49010355612558,1,1292,2,691.03,0.49,4.5,3627,81,4,0.91,0,0,58,0.27,1.25,35
1634,1,15,313.7122692757503,1,236,7,968.32,0.58,3.2,3083,513,15,0.55,0,1,2,0.05,1.0,17
2925,3,25,221.78095985657413,1,339,2,799.88,0.03,4.1,1543,136,20,0.5,1,1,3,0.45,1.26,31
3056,9,44,835.000729470045,1,1066,1,140.94,0.09,3.2,79,491,1,0.78,0,1,52,0.74,0.75,2
4144,5,35,785.1309785418541,1,879,5,350.9,0.06,4.0,3287,292,20,0.74,0,0,55,0.81,1.2,16
3270,6,14,464.72441034612666,1,1401,5,965.31,0.41,4.0,1271,1035,15,0.4,0,1,53,0.98,1.16,21
2439,3,49,83.36917080096518,1,336,4,492.26,0.36,2.8,1564,83,3,0.19,0,0,94,0.19,1.13,30
1552,5,19,651.6692411010459,1,389,7,116.08,0.22,3.9,1713,1097,13,0.34,0,1,72,0.29,0.91,1
1715,8,38,572.3682062625502,1,541,3,461.31,0.03,2.5,1009,782,18,0.22,1,1,40,0.61,1.17,14
4911,6,36,874.3825635337914,1,1228,3,698.51,0.38,3.8,772,356,13,0.37,1,0,85,0.81,0.99,16
2713,4,7,516.2893190352279,1,1171,1,997.56,0.34,4.2,482,333,10,0.34,0,0,39,0.23,1.13,9
4389,2,30,322.6625393605312,1,1480,2,327.29,0.07,2.7,2392,248,20,0.67,1,0,43,0.41,1.03,8
2107,9,19,481.54887341334353,1,861,1,516.52,0.55,4.8,3179,346,24,0.96,0,1,13,0.41,0.79,9
5206,1,49,881.9590635219291,1,442,5,880.28,0.12,3.6,1581,350,7,0.72,1,1,37,0.77,0.74,34
1250,1,25,635.8353163037366,1,614,6,358.49,0.45,4.8,2521,955,8,0.93,1,0,55,0.24,0.92,33
3430,4,16,614.6192399965345,1,906,6,113.72,0.53,2.8,1105,901,1,0.81,0,1,32,0.97,1.26,22
3054,7,47,239.39298306152028,1,542,6,949.19,0.35,4.9,3709,471,18,0.76,1,0,14,0.51,1.02,30
1458,1,40,676.9341902777373,1,881,2,491.0,0.15,2.8,3361,807,12,0.47,0,0,65,0.28,1.18,7
1207,9,8,682.7364916404414,1,852,1,505.27,0.19,3.7,4270,742,18,0.39,0,1,27,0.28,1.05,18
1899,4,18,306.0414158850376,1,345,7,623.09,0.53,4.8,841,171,24,0.86,1,1,24,0.02,1.27,21
4461,3,28,450.8310341799205,1,522,4,8.52,0.18,3.1,3534,457,12,0.91,1,1,22,0.69,0.92,5
4385,1,16,286.30489965819675,1,321,5,931.48,0.45,2.6,1872,274,20,0.51,1,1,78,0.78,0.73,7
1021,4,19,255.07341118212943,1,1475,6,364.64,0.59,4.5,3505,1019,9,0.11,1,1,45,0.03,1.17,12
1409,9,42,52.529581117052075,1,510,7,399.95,0.6,4.0,3320,141,2,0.81,0,1,8,0.59,1.12,17
1894,6,17,278.1342178483989,1,800,3,178.24,0.32,3.8,2728,129,14,0.36,0,1,91,0.78,1.02,24
1514,6,45,511.95385639409915,1,674,1,381.26,0.5,2.6,954,681,4,0.11,0,0,67,0.38,0.9,37
5904,1,13,31.39303316765508,1,769,5,804.92,0.59,4.1,1595,514,15,0.82,0,0,64,0.43,0.81,19
5969,2,7,276.4006029144107,1,774,5,800.99,0.22,2.9,2288,118,17,0.57,0,1,97,0.36,0.99,16
5109,6,27,796.8269891212276,1,546,3,936.12,0.15,4.8,4435,302,19,0.72,0,0,47,0.32,1.1,25
3134,2,10,546.474269043404,1,1019,3,406.21,0.07,4.2,743,997,6,0.92,1,0,21,0.49,1.05,27
4595,3,34,558.840656950453,1,581,3,710.18,0.08,4.3,1494,837,9,0.59,0,0,32,0.17,0.96,7
3956,4,36,380.9269453729273,1,271,6,509.7,0.51,3.1,3346,196,17,0.55,0,0,45,0.44,1.02,8
2560,5,25,618.5307648383975,1,720,6,805.0,0.35,4.7,4110,1069,15,0.36,1,1,44,0.94,0.76,15
2266,9,6,195.24150662041245,1,1132,1,713.98,0.52,3.8,1988,265,5,0.37,1,0,41,0.03,1.12,16
3169,4,24,742.3097250342468,1,1317,3,371.06,0.47,4.6,207,1041,18,0.82,0,0,96,0.16,1.14,8
4638,9,18,131.51953434423285,1,538,4,339.99,0.4,3.2,1083,757,23,0.5,0,1,52,0.78,0.71,36
1749,3,23,600.7211785482051,1,863,5,256.18,0.37,4.4,2412,50,4,0.25,1,0,88,0.13,0.86,32
4427,8,6,326.79991346312426,1,239,3,578.63,0.03,3.9,3311,766,21,0.19,0,0,11,0.27,0.76,17
5780,1,29,680.3362844067548,1,773,5,964.02,0.52,2.6,4010,122,24,0.53,1,1,85,0.45,1.3,36
2927,9,25,508.2951596014374,1,1477,2,204.07,0.25,3.5,396,777,2,0.52,1,0,18,0.94,1.06,22
4804,9,17,423.5471434764831,1,1165,7,99.78,0.34,3.0,1957,1199,19,0.69,1,1,11,0.18,0.98,32
4702,2,46,177.39748982112488,1,780,2,123.8,0.01,3.4,4889,863,5,0.52,0,1,27,0.92,0.98,11
3356,4,24,584.034673927387,1,369,3,784.18,0.56,3.5,208,87,4,0.23,0,1,43,0.72,1.28,6
5790,8,11,878.0497637757594,1,900,5,353.35,0.54,3.7,432,728,5,0.56,1,0,65,0.67,1.1,22
3335,7,26,748.274979669103,1,710,7,228.24,0.33,4.0,2656,887,19,0.92,1,0,54,0.72,0.8,14
1306,1,34,82.20712755244026,1,1483,2,356.08,0.35,3.9,2436,411,13,0.24,0,1,29,0.03,0.97,28
4665,5,28,357.31955917423625,1,783,3,647.1,0.42,2.6,4678,842,16,0.72,0,1,21,0.1,1.16,39
2989,7,3,835.2572179955365,1,1183,5,549.05,0.16,4.4,4527,73,12,0.63,0,1,29,0.33,0.95,12
1661,4,11,467.64806037460863,1,658,3,744.87,0.13,4.9,4446,661,9,0.77,1,0,9,0.07,0.89,27
5644,1,38,606.0372884531159,1,728,6,342.38,0.4,3.4,133,895,24,0.24,1,0,61,0.99,1.29,1
1311,9,14,823.9614306645096,1,540,5,454.77,0.06,2.9,638,1075,16,0.95,1,1,62,0.58,1.26,10
3920,5,26,790.2013806652961,1,256,2,106.46,0.27,3.9,1228,382,14,0.66,0,0,71,0.49,1.26,33
2082,2,48,466.58372672024456,1,417,3,77.69,0.3,4.3,3369,315,22,0.86,1,0,95,0.79,0.78,16
3971,8,21,410.7522833121138,1,818,2,464.94,0.23,4.2,4212,218,1,0.32,1,1,91,0.98,0.84,39
1754,2,39,325.53257807724077,1,1015,3,305.09,0.11,4.0,4019,476,20,0.77,1,0,96,0.96,0.97,6
5130,3,30,655.5469155517153,1,930,1,614.74,0.21,2.9,1290,941,23,0.8,0,0,5,0.79,1.2,25
5540,1,8,279.67851554024264,1,663,2,47.79,0.2,4.6,2196,1186,21,0.46,1,1,97,0.38,1.14,20
1352,2,20,247.40221759488313,1,446,2,126.16,0.3,3.6,1703,656,4,0.45,1,0,15,0.07,1.21,36
1902,7,48,339.93740830528867,1,929,4,865.86,0.4,3.1,2226,371,9,0.69,0,0,57,0.1,1.25,23
4888,2,32,184.17709948454905,1,572,7,568.48,0.58,2.7,2195,730,24,0.18,1,0,5,0.0,1.17,16
1158,6,22,634.7542398728176,1,616,6,713.49,0.09,3.5,4560,725,19,0.76,0,1,20,0.0,0.86,1
2977,3,7,566.1293649176326,1,1254,2,842.76,0.52,4.0,975,552,14,0.14,0,0,81,0.94,0.87,30
1956,4,9,450.1043246807839,1,567,5,466.52,0.17,4.2,1028,203,22,0.27,1,0,4,0.93,0.91,27
3071,8,45,369.58342795755254,1,758,7,762.26,0.35,4.9,525,661,12,0.7,0,0,56,0.67,0.88,2
1403,3,1,820.8844123201565,1,307,3,526.96,0.33,2.9,2327,1060,4,0.19,1,0,85,0.73,0.85,21
5611,6,29,55.33769294052159,1,783,1,226.64,0.33,5.0,2546,1079,7,0.97,0,0,34,0.51,1.15,9
3779,1,8,699.1237368513503,1,1038,5,340.97,0.43,4.1,835,656,17,0.88,1,1,40,0.24,0.72,24
2387,7,4,814.6613274215332,1,617,7,492.9,0.23,3.6,2483,963,1,0.66,0,0,69,0.91,1.14,39
4453,8,35,418.32848410403557,1,1020,5,320.3,0.19,4.7,2863,1091,14,0.84,0,1,68,0.28,1.19,7
1955,8,3,509.10072757946267,1,1495,5,338.85,0.51,4.2,2734,1046,15,0.9,0,0,22,0.74,0.74,30
2712,3,45,851.683408457373,1,882,5,340.71,0.13,3.4,1538,958,12,0.33,1,1,14,0.25,0.74,2
5703,1,40,214.68143829839755,1,1339,7,127.23,0.11,4.7,1910,970,12,0.86,1,1,68,0.87,0.87,12
2273,9,7,482.51731757267584,1,455,1,89.22,0.01,4.2,4049,58,6,0.28,1,0,8,0.65,0.82,13
4811,6,27,443.0073806015452,1,1304,4,51.26,0.13,4.2,2642,812,13,0.47,0,1,67,0.64,1.05,3
3625,9,1,254.80160364722198,1,979,6,115.4,0.31,4.7,1303,1127,16,0.6,0,0,46,0.1,1.11,18
3382,7,27,742.176110424604,1,1351,2,346.99,0.32,3.6,131,616,14,0.74,1,1,29,0.42,1.08,39
2441,1,16,812.6525174440152,1,1037,7,595.9,0.15,4.1,392,19,7,0.13,1,0,90,0.52,0.91,6
3979,1,38,710.2813444157417,1,1114,5,192.21,0.04,4.4,4576,683,16,0.36,0,0,94,0.29,1.0,27
2797,6,7,199.9622959382893,1,434,2,888.57,0.45,3.6,3584,735,23,0.65,0,0,12,0.88,1.08,15
5390,5,44,105.47131288620196,1,752,7,809.34,0.45,2.7,2675,525,9,0.42,0,0,79,0.84,0.77,15
5009,9,23,556.7367022156478,1,380,2,522.92,0.6,4.4,2466,233,14,0.8,1,1,52,0.49,0.84,19
5850,2,41,79.67244164359903,1,356,5,725.59,0.54,2.6,1225,212,24,0.69,0,0,58,0.34,1.23,38
2394,8,11,615.3585230455333,1,770,4,369.5,0.56,4.3,2705,951,7,0.31,1,0,2,0.8,0.91,20
5281,5,42,491.46907168470113,1,1056,7,41.59,0.48,4.8,461,598,12,0.23,0,0,1,0.2,1.18,20
2269,2,33,606.6235874869873,1,1247,2,904.81,0.37,3.4,1801,580,3,0.67,1,1,55,0.07,0.85,18
5732,6,36,543.4485730752773,1,1147,3,132.15,0.08,2.8,3273,966,14,0.51,0,0,92,0.05,0.72,34
4714,8,37,397.7512354886403,1,791,2,948.2,0.37,3.1,3985,205,19,0.25,0,1,99,0.04,1.0,39
1529,4,41,204.7631467219986,1,333,6,574.02,0.03,3.9,151,427,11,0.39,1,1,34,0.49,1.24,37
4623,2,17,295.96085815512504,1,620,5,309.04,0.53,4.9,2269,18,5,0.37,0,0,64,0.26,1.19,35
3958,5,35,486.31549957050953,1,412,1,498.05,0.29,3.8,4174,541,23,0.2,0,1,68,0.69,0.85,38
3914,2,48,597.1252414734171,1,1099,2,504.12,0.42,2.8,1785,158,13,0.59,0,0,82,0.65,1.25,38
5889,2,5,708.1502246895398,1,681,4,28.17,0.03,4.1,3460,392,10,0.79,1,1,12,0.54,0.99,1
4591,6,48,697.4385250506829,1,547,3,358.68,0.32,4.3,1836,1045,7,0.62,0,0,50,0.35,0.73,12
3147,9,32,876.2392066371442,1,365,3,741.17,0.18,3.5,1397,485,17,0.84,1,0,21,0.85,0.72,5
5573,4,3,278.6820603371662,1,1136,1,512.52,0.17,4.3,1075,588,16,0.21,0,0,10,0.71,0.99,27
4369,6,47,91.86631614569,1,547,6,248.01,0.23,3.3,4506,1086,8,0.49,0,1,85,0.27,1.03,39
1939,7,35,330.7215339214176,1,1048,1,338.43,0.0,4.5,2008,215,17,0.65,1,1,89,0.5,0.75,20
1525,6,14,676.6661934449467,1,597,6,863.74,0.28,3.4,1493,995,13,0.71,1,1,81,0.16,1.25,19
1001,8,48,411.1571363989668,1,782,2,527.92,0.29,3.1,1135,924,11,0.73,1,1,70,0.33,1.13,38
1374,4,31,741.4759346127948,1,925,5,530.71,0.52,4.7,1548,754,20,0.76,1,0,14,1.0,1.18,15
3340,1,31,507.913937711833,1,1444,4,961.66,0.27,3.9,784,922,18,0.69,1,0,40,0.22,1.05,6
5005,7,17,838.9187986885377,1,507,3,324.28,0.22,3.2,1420,63,5,0.18,1,1,82,0.7,1.1,9
4052,3,24,854.6411945391899,1,1190,1,482.14,0.6,4.8,4838,1011,6,0.73,0,1,30,0.24,0.93,36
5648,6,23,90.29492023631138,1,997,4,812.66,0.34,4.2,2435,353,20,0.75,0,1,73,0.94,1.11,23
3365,2,18,427.0796925498092,1,918,6,760.12,0.28,3.1,3481,1194,14,0.99,0,1,14,0.31,1.29,10
2525,9,14,560.4294832871242,1,665,5,269.47,0.3,4.0,3651,712,12,0.72,0,0,52,0.35,1.09,1
5476,1,15,252.60911050662511,1,298,3,155.34,0.49,4.7,2063,536,4,0.72,1,0,17,0.59,0.9,11
2646,6,15,384.1567980597128,1,1465,3,702.2,0.2,4.2,2020,421,7,0.56,0,0,62,0.59,0.87,20
1013,6,6,619.5829407723975,1,357,6,261.37,0.23,3.1,4757,578,11,0.88,0,1,98,0.58,1.28,28
5599,5,27,227.25877740157443,1,809,5,923.06,0.45,4.1,2149,208,20,1.0,0,1,22,0.57,0.81,22
3278,5,15,553.7237770877737,1,753,3,133.6,0.04,4.0,950,1194,2,0.8,1,1,53,0.31,1.18,20
4155,1,36,636.7796105029463,1,850,5,321.72,0.52,4.6,24,784,4,0.65,1,1,32,0.43,0.98,38
1129,5,8,108.73179065340408,1,1119,3,59.51,0.26,2.9,17,398,7,0.17,0,0,76,0.59,0.97,16
4814,2,15,462.8505049438839,1,426,2,704.79,0.35,4.2,3825,483,1,0.75,1,0,55,0.67,1.15,2
5933,7,3,258.87962603404594,1,622,6,891.81,0.45,2.6,569,774,15,0.74,0,1,80,0.25,0.79,25
4216,3,47,660.2161297182988,1,1295,5,637.7,0.16,4.2,1355,601,20,0.8,1,0,22,0.7,0.98,27
3938,4,13,194.9132924271382,1,442,4,938.06,0.53,4.9,1592,1157,22,0.21,0,0,38,0.92,0.72,3
4928,3,41,806.2469865181525,1,729,2,132.86,0.59,2.9,830,1105,24,0.69,1,0,50,0.76,1.1,23
3040,3,34,404.9189627709444,1,1268,7,92.3,0.3,3.3,3082,991,8,0.37,0,0,66,0.08,0.74,32
1027,4,24,202.26263636757156,1,570,4,839.22,0.56,4.0,871,1003,5,0.78,0,1,45,0.47,0.75,17
3113,5,40,411.0789628247865,1,851,6,856.23,0.0,4.3,834,177,14,0.32,1,0,8,0.44,1.21,20
2252,1,32,385.60707364341926,1,888,3,831.88,0.54,3.4,3312,293,18,0.72,1,0,65,0.34,0.97,30
5356,4,32,403.15949475952795,1,933,7,799.97,0.19,4.2,4952,1069,3,0.37,1,0,40,0.49,0.82,28
3046,8,30,539.4383253427789,1,291,4,365.42,0.19,4.7,3116,833,2,0.11,1,0,5,0.44,1.06,23
5555,7,49,483.42114067477763,1,1245,2,221.37,0.14,4.3,969,1149,22,0.67,0,1,45,0.01,1.01,19
5023,9,13,160.30610456238531,1,371,7,929.16,0.19,4.3,592,900,16,0.2,0,0,46,0.24,0.95,25
5396,5,1,87.05379320257359,1,1415,7,310.47,0.13,3.5,254,143,14,0.69,0,0,36,0.21,1.24,24
4374,4,34,664.5914403920902,1,1300,5,401.42,0.54,4.8,2114,131,16,0.93,0,1,17,0.35,1.15,1
4466,8,15,516.9541692576327,1,378,1,701.06,0.54,3.2,2965,842,11,0.97,0,1,41,0.17,0.79,28
4081,9,44,342.33066822895944,1,437,4,296.89,0.06,3.0,2661,1031,17,0.31,0,1,30,0.07,1.04,29
4778,7,14,733.2713055733243,1,1358,1,820.03,0.09,3.4,602,904,3,0.83,0,1,52,0.2,0.75,35
1629,7,29,367.61087260703255,1,1076,6,74.68,0.52,4.1,1065,298,23,0.42,0,1,79,0.85,0.85,17
1269,5,34,722.4896279525285,1,1101,4,792.23,0.24,4.7,1839,1086,23,0.91,1,1,20,0.8,1.25,11
3639,4,18,296.007830935766,1,479,4,603.84,0.1,2.8,2431,1084,5,0.81,0,0,36,0.44,0.98,37
2993,1,7,93.37540886432379,1,1242,5,575.13,0.31,4.5,965,848,3,0.17,1,0,66,0.88,1.24,7
3891,7,29,841.3965336059383,1,939,3,461.09,0.25,4.5,1737,921,15,0.47,1,1,45,0.23,0.8,26
5957,1,31,373.25948247479465,1,570,2,280.66,0.13,4.0,484,49,23,0.4,1,0,4,0.58,0.82,23
4432,1,25,719.6425383789588,1,1335,2,466.75,0.43,4.4,4134,259,5,0.81,1,0,50,0.14,0.91,18
2280,5,38,272.8553959034049,1,1069,2,452.78,0.38,3.0,10,227,22,0.47,0,0,88,0.83,0.92,29
3360,9,14,592.3376475475807,1,1218,6,585.84,0.06,2.9,4719,188,3,0.72,1,0,55,0.13,1.15,39
1575,6,8,789.7804597342235,1,420,7,285.17,0.56,4.7,4504,192,6,0.64,0,0,59,0.03,1.06,34
2307,3,27,66.23029943578288,1,1119,3,82.21,0.34,3.7,2027,1197,23,0.98,0,1,42,0.27,1.03,38
4192,3,2,752.6531152768977,1,503,1,149.36,0.15,3.1,3364,714,14,0.94,1,0,2,0.9,1.06,8
4178,7,17,527.0597143255779,1,637,2,700.68,0.12,4.2,3087,506,24,0.48,0,0,46,0.13,1.14,21
3734,6,37,558.5004259004552,1,1393,1,27.38,0.08,4.7,3038,606,2,0.75,0,1,2,0.33,1.24,21
3212,9,14,485.14746070120486,1,574,3,857.16,0.25,4.1,604,470,18,0.85,1,0,50,0.32,0.95,36
3352,6,25,790.7933398567689,1,580,6,695.93,0.08,3.4,968,483,6,0.91,1,0,1,0.8,1.18,17
4568,5,30,67.7870207950046,1,1185,3,769.25,0.25,3.7,4260,694,24,0.16,0,0,13,0.42,1.0,16
2655,7,29,257.0947006361879,1,213,5,836.8,0.09,4.4,436,1070,5,0.37,0,0,70,0.61,1.13,15
2579,1,20,791.9134088074651,1,942,7,127.1,0.39,2.7,2774,328,14,0.39,0,0,22,0.4,1.22,15
3203,7,21,684.5407612028017,1,868,2,823.34,0.47,3.0,1809,365,17,0.49,0,0,17,0.55,0.72,17
2390,3,22,45.35128935538708,1,699,6,507.12,0.33,3.7,4909,626,11,0.25,1,1,59,0.06,1.03,1
2742,9,35,479.79546639244654,1,764,5,886.1,0.41,4.0,2769,238,1,0.55,1,0,86,0.37,1.29,13
2925,6,37,490.7282322200271,1,729,2,887.15,0.56,3.3,1829,738,10,0.7,1,1,70,0.86,1.0,38
1619,9,16,378.767457561282,1,691,3,29.06,0.38,3.2,292,570,9,0.55,1,1,3,0.69,1.22,10
2274,5,49,288.732198893931,1,1419,3,385.95,0.22,2.6,3951,644,20,0.7,0,0,70,0.98,0.81,33
1956,7,43,623.1006198587377,1,954,4,528.77,0.27,2.6,461,468,12,0.16,1,0,81,0.79,1.06,26
2939,4,17,210.77770429313583,1,499,4,679.97,0.52,3.2,3884,34,1,0.89,0,0,99,0.45,1.22,12
4953,7,16,725.0852490023842,1,1014,3,289.76,0.08,3.8,3233,1164,24,0.95,0,1,49,0.68,0.96,19
3381,1,2,728.6423298677005,1,746,3,255.88,0.2,3.9,2091,379,18,0.66,1,1,50,0.78,0.99,15
1968,7,4,391.27745068835384,1,926,1,384.36,0.35,3.7,3936,1021,12,0.89,0,1,35,0.27,0.75,5
2316,8,21,276.6867694913934,1,930,7,503.43,0.41,3.5,2939,620,2,0.22,0,0,23,0.06,0.73,2
2043,5,39,276.9740179839205,1,1027,1,951.39,0.46,3.1,4806,118,1,0.82,0,1,72,0.41,0.98,14
1281,2,34,449.5934518767028,1,801,7,763.3,0.19,3.5,88,729,1,0.21,1,0,7,0.14,1.21,29
3844,5,30,656.0339255319421,1,1475,5,432.17,0.09,2.8,1663,1115,1,0.47,0,0,50,0.28,1.26,1
2058,6,6,342.2157611646571,1,1231,4,59.09,0.57,2.8,3301,441,22,0.39,0,1,10,0.95,1.1,13
5293,2,17,560.7377105482439,1,967,4,172.68,0.05,3.2,2720,1041,12,0.63,0,1,90,0.85,1.2,32
3532,6,39,362.76148070685707,1,1074,3,458.64,0.06,5.0,2937,645,7,0.37,0,0,55,0.59,1.14,34
4828,6,25,294.9351745617035,1,1431,3,814.76,0.3,3.3,421,1182,4,0.67,1,1,74,0.4,1.12,14
2008,1,5,51.627778846740924,1,1136,5,383.79,0.49,4.8,3749,1131,21,0.43,1,1,19,0.26,1.16,38
2229,1,5,33.40527198978985,1,330,6,540.8,0.46,3.5,4971,1134,20,0.87,0,0,23,0.57,1.0,38
2035,3,20,227.6706797138439,1,807,6,892.35,0.56,3.6,4433,376,4,0.67,0,1,95,0.53,0.97,15
5585,3,16,383.57346951686606,1,225,6,914.23,0.08,4.5,265,934,15,0.29,0,1,64,0.78,0.8,39
1275,4,41,770.5972156049925,1,834,4,219.7,0.23,2.7,2850,423,1,0.4,1,0,33,0.93,1.21,6
3740,2,37,724.6812913494701,1,1409,1,48.38,0.17,3.0,1378,365,6,0.86,1,0,66,0.33,0.73,29
3289,9,40,262.43377845155123,1,683,6,308.88,0.52,4.9,1814,20,14,0.45,0,1,92,0.21,0.86,37
2239,7,9,242.7501853963404,1,879,2,697.32,0.29,3.8,2264,1155,14,0.58,0,1,96,0.4,1.01,19
1125,7,5,227.77020183092387,1,1274,5,951.36,0.02,2.6,4416,74,10,0.68,1,1,97,0.44,1.28,1
5065,6,42,325.1364862601143,1,204,6,81.65,0.42,2.6,849,134,7,0.41,0,0,9,0.04,1.17,21
5312,3,2,463.4328860186663,1,788,2,33.34,0.23,4.8,4814,321,23,0.36,1,1,29,0.86,0.92,39
4868,6,9,411.64096166747066,1,1383,6,884.73,0.32,4.7,3736,784,24,0.53,0,0,79,1.0,1.13,18
2208,8,43,219.89768293989957,1,407,1,749.4,0.54,3.6,991,1011,23,0.29,0,0,18,0.92,1.26,27
4249,8,36,143.4927266509477,1,456,1,992.29,0.15,2.9,3764,882,22,0.36,0,0,82,0.86,1.02,28
1918,9,22,40.94269686298998,1,1428,6,399.81,0.14,4.6,1808,703,12,0.16,0,0,71,0.99,0.98,8
4923,1,22,163.94801763985836,1,210,2,418.97,0.16,3.3,3274,1192,24,0.37,1,1,78,0.91,1.03,31
5403,1,22,643.6600420688828,1,1148,5,176.45,0.2,3.5,716,999,19,0.39,1,1,29,0.69,0.89,12
2969,3,34,241.96555533065714,1,207,2,120.27,0.06,4.2,895,808,9,0.97,1,1,83,0.17,1.24,6
3793,3,29,437.68357480571353,1,1135,5,580.82,0.42,3.4,1176,683,3,0.63,0,1,61,0.16,1.18,26
1891,8,38,544.4319995632229,1,231,6,367.46,0.12,4.1,3753,921,4,0.81,0,1,5,0.05,1.12,16
5470,1,46,801.5515854634982,1,739,5,84.91,0.56,4.7,1776,415,13,0.14,1,0,69,0.41,1.05,30
3033,2,33,803.3039356022749,1,1204,3,887.55,0.13,4.5,2804,1005,10,0.2,1,0,56,0.81,1.28,19
2364,2,18,678.7883483027823,1,586,4,202.36,0.15,3.5,3392,1050,14,0.83,0,1,52,0.49,0.88,18
1128,3,7,60.58658308219624,1,1451,7,749.84,0.18,3.2,1459,646,6,0.66,1,1,15,0.37,0.87,24
2014,6,1,530.311264604311,1,839,4,285.82,0.46,3.2,2543,899,8,0.27,0,1,90,0.11,0.85,20
2799,1,33,714.3276196234107,1,406,1,813.84,0.26,3.4,4637,498,19,0.46,1,1,88,0.05,1.15,7
5612,2,1,45.04059894412599,1,756,3,122.8,0.49,3.7,4730,248,10,0.58,0,0,83,0.4,1.18,7
2518,1,24,508.2256138812231,1,547,4,757.29,0.47,3.5,3553,189,22,0.86,0,1,20,0.1,1.06,16
5181,5,4,776.2548068338456,1,992,6,102.63,0.56,2.8,1349,1176,5,0.15,1,0,73,0.1,1.09,14
2198,7,4,442.4688059827722,1,433,5,449.68,0.45,2.9,2986,326,5,0.64,1,0,92,0.4,0.91,12
4873,8,18,33.57239652078015,1,1267,5,735.33,0.03,3.4,3330,241,5,0.75,0,1,16,0.5,0.72,29
3474,1,27,39.58162175197849,1,1205,2,177.35,0.5,3.9,4793,340,9,0.98,0,0,75,0.19,0.85,15
4485,7,43,392.47335254996295,1,936,2,289.24,0.56,4.0,2122,570,23,0.83,1,1,98,0.68,1.05,8
5049,5,32,164.85754065257646,1,1141,5,865.44,0.6,3.7,3628,958,9,0.35,0,0,25,0.42,1.19,39
4719,1,33,608.0720716711359,1,1365,6,885.69,0.08,4.3,497,257,15,0.74,1,0,57,0.09,1.17,9
1302,3,28,646.6553604683539,1,375,5,49.71,0.37,4.3,3487,292,9,0.79,0,0,21,0.64,0.81,28
4952,7,42,184.7554220507469,1,648,2,172.25,0.12,3.6,721,949,14,0.76,1,0,5,0.36,0.73,27
5683,1,41,803.0239610163019,1,791,4,121.88,0.16,2.8,1363,41,6,0.84,0,0,75,0.05,1.21,7
1986,7,36,414.4598251316655,1,281,1,183.79,0.45,3.8,307,539,22,0.91,0,1,9,0.95,0.75,14
2863,5,6,154.27593960497364,1,334,2,970.34,0.59,3.5,2751,390,20,0.19,0,0,11,0.57,0.94,11
5440,1,16,694.8988903203741,1,1055,6,553.9,0.36,2.8,883,72,8,0.19,0,1,65,0.48,0.76,32
5909,1,34,717.2778150145923,1,1400,4,470.77,0.51,5.0,1264,137,2,0.82,0,1,63,0.86,1.04,28
4072,1,23,586.187061218948,1,1466,4,984.55,0.01,3.4,4348,172,5,0.33,0,0,26,0.94,0.92,6
4124,9,42,772.5150312862212,1,1364,4,559.17,0.02,4.1,2444,967,17,0.15,0,1,74,0.22,0.82,35
2327,3,24,671.5144856666841,1,639,3,662.81,0.36,3.7,3033,304,10,0.46,1,0,19,0.81,1.06,6
3408,5,49,797.5189913874818,1,1279,3,336.11,0.23,2.9,1052,188,14,0.84,1,1,16,0.83,0.92,24
4673,9,13,407.48260218236715,1,896,7,385.2,0.53,2.6,493,238,18,0.21,0,1,56,0.05,0.8,9
4291,6,18,680.4095014465149,1,618,4,596.44,0.18,4.1,2021,892,1,0.7,1,0,68,0.71,1.12,2
5033,9,13,899.7838601832686,1,287,6,74.44,0.26,3.1,1747,403,22,0.1,1,1,78,0.06,1.2,38
1703,8,49,660.6901418420687,1,855,5,259.6,0.32,3.1,3302,701,2,0.2,0,1,30,0.59,0.86,14
1574,8,37,129.339888806305,1,1231,6,200.83,0.16,4.9,2279,81,4,0.42,1,1,7,0.67,0.81,31
4232,1,43,480.9372885133892,1,414,3,20.81,0.55,3.7,931,327,13,0.18,0,0,12,0.37,0.75,30
5783,9,39,540.9925783814343,1,751,2,539.22,0.28,2.6,1925,604,16,0.86,1,1,24,0.88,1.02,27
3632,6,42,181.56328731211016,1,702,7,563.25,0.25,3.3,756,388,5,0.88,1,1,22,0.8,1.2,36
4828,9,17,867.7157217348927,1,898,3,387.02,0.51,4.0,1054,916,23,0.78,1,0,47,0.93,0.85,31
4230,3,15,182.7544065421162,1,444,5,272.38,0.19,3.3,3930,145,10,0.32,0,1,30,0.31,0.98,6
1488,3,18,184.4753901505038,1,508,1,653.8,0.49,2.6,4551,739,17,0.57,1,0,60,0.02,0.8,18
